Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Sale_Price
75,10050,3,3,1955,1955,0,0,1,2,2,1,3,6,928,1216,1,1216,0,3,1,5,0,0,336,2,0,8,2007,1.0,1.0,1216.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,129500
0,1974,2,3,1973,1973,0,0,1,2,2,1,4,2,212,546,1,546,546,3,1,6,0,0,286,2,120,5,2010,0.0,2.0,1092.0,97.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,83500
53,5830,3,4,1950,1997,0,0,3,2,2,1,3,6,200,988,4,1030,582,3,1,7,0,0,363,2,0,3,2010,0.0,2.0,1612.0,0.0,124756.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,128500
60,7200,3,2,1910,2006,0,0,1,2,2,1,5,1,310,1022,1,1022,0,2,1,4,0,0,280,2,0,6,2009,1.0,1.0,1022.0,257.0,123991.89121338911,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,85000
80,12000,6,4,1980,1980,600,2,1,4,2,1,6,3,270,2002,4,2362,0,3,3,8,1,2,546,2,180,3,2007,1.0,3.0,2362.0,17.0,248314.5833333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,255000
66,8712,2,6,1896,1950,0,1,2,2,2,1,1,7,756,756,3,952,0,3,1,5,0,0,330,2,0,6,2010,0.0,1.0,952.0,266.0,103752.90322580644,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,50138
110,13688,8,3,2003,2004,664,2,1,5,2,3,6,3,556,1572,4,1572,1096,3,4,10,2,4,726,2,400,3,2008,1.0,3.0,2668.0,0.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,412500
0,10200,3,7,1970,1970,0,0,3,4,2,3,5,1,160,864,4,904,0,3,3,5,0,0,912,2,143,6,2008,0.0,1.0,904.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,144000
174,15138,7,3,1995,1996,506,2,1,4,2,1,6,3,773,1462,4,1490,1304,4,4,9,1,2,810,2,0,7,2009,1.0,3.0,2794.0,349.0,330319.1267605634,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,403000
75,8004,7,3,2009,2009,110,2,1,4,2,1,6,3,288,832,4,832,1103,3,1,8,0,0,552,2,0,12,2009,1.0,3.0,1935.0,151.0,229707.32417582415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,263435
0,10382,6,4,1973,1973,240,0,1,4,2,2,5,1,216,1107,4,1107,983,3,1,7,2,2,484,2,235,11,2009,1.0,3.0,2090.0,433.0,188406.90839694656,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,200000
60,7038,2,4,1970,1970,0,0,1,2,2,1,5,1,138,864,1,864,0,3,1,5,0,0,576,2,210,9,2009,1.0,1.0,864.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,76500
70,14210,4,6,1930,1959,0,0,1,2,2,1,1,7,697,697,4,1104,697,3,1,8,1,4,365,2,0,11,2006,0.0,2.0,1801.0,91.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,210000
0,7655,4,3,1993,1994,0,0,1,4,2,1,1,7,903,903,3,910,732,3,1,7,1,2,392,2,290,7,2007,0.0,3.0,1642.0,85.0,190646.57575757572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,168000
60,8064,4,7,1948,2004,0,0,1,2,2,1,5,1,161,816,1,816,408,3,1,5,0,0,280,2,414,5,2010,1.0,1.0,1224.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,132000
50,6000,4,6,1940,1989,0,0,1,2,2,1,5,1,460,981,4,1014,658,3,3,6,1,4,240,2,0,7,2008,0.0,2.0,1672.0,12.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,164900
70,6300,6,4,1910,2005,0,0,1,2,2,1,1,7,1226,1226,4,1226,878,5,1,9,0,0,432,2,0,7,2006,0.0,2.0,2104.0,430.0,123991.89121338911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,155000
97,10990,6,3,1996,1997,0,2,1,5,2,1,6,3,213,1064,4,1064,1061,4,3,12,2,2,576,2,168,6,2008,1.0,3.0,2125.0,0.0,330319.1267605634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,279500
0,13607,4,4,1986,1986,242,0,3,2,2,1,5,1,118,572,3,1182,800,3,1,6,1,2,501,2,400,4,2009,1.0,3.0,1982.0,113.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,208000
21,1680,4,3,1973,1973,359,0,1,2,2,1,2,4,25,483,1,483,504,2,1,5,0,0,264,2,52,2,2008,1.0,2.0,987.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,103400
49,8235,3,6,1955,1995,0,0,3,2,2,1,2,4,0,825,1,825,0,2,1,4,0,0,720,2,140,6,2008,1.0,1.0,825.0,51.0,123991.89121338911,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,125000
64,6390,4,6,1954,1954,0,0,1,2,2,1,1,7,936,936,1,984,0,2,1,4,0,0,280,2,0,6,2008,1.0,1.0,984.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,112500
50,11672,3,3,1925,1950,0,0,1,2,2,1,1,7,816,816,1,816,0,2,1,4,0,0,210,3,168,7,2006,0.0,1.0,816.0,113.0,124756.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,109000
72,10152,3,3,1956,1956,120,0,1,2,2,1,4,2,462,1048,1,1048,0,3,1,6,0,0,286,2,0,6,2007,1.0,1.0,1048.0,20.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135000
60,10800,2,4,1927,2007,0,0,1,2,2,1,1,7,656,656,1,968,0,4,1,5,0,0,216,3,0,8,2007,0.0,2.0,968.0,0.0,123991.89121338911,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,64500
91,11375,4,3,1954,1995,0,0,1,2,2,1,3,6,231,967,1,1299,0,3,3,6,1,2,494,2,81,10,2007,0.0,1.0,1299.0,281.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,150000
0,4217,4,3,2008,2008,252,2,1,4,2,1,6,3,183,1145,4,1256,0,1,3,5,1,4,641,2,0,3,2009,1.0,2.0,1256.0,170.0,229707.32417582415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,195000
59,4282,6,3,2004,2004,0,2,1,4,2,2,6,3,1375,1391,4,1391,0,2,3,5,0,0,530,2,156,7,2008,0.0,2.0,1391.0,159.0,229707.32417582415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,196000
44,3843,7,3,2007,2008,186,3,1,5,2,4,6,3,120,1596,4,1648,0,2,4,5,1,4,525,2,162,8,2008,2.0,2.0,1648.0,207.0,207550.83495145632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,294464
32,4500,4,3,1997,1997,197,0,1,5,2,1,6,3,325,1189,4,1189,0,2,1,4,0,0,392,2,0,4,2008,1.0,2.0,1189.0,123.0,162226.63157894736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,160500
0,12342,3,3,1960,1978,0,0,1,2,2,1,1,7,978,978,1,1422,0,3,1,6,1,2,286,2,0,8,2007,0.0,1.0,1422.0,37.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,139900
0,11515,2,3,1958,1994,0,0,1,0,0,0,0,5,0,0,1,943,0,3,3,5,0,0,308,2,0,8,2007,0.0,1.0,943.0,61.0,130843.38144329896,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,80000
105,13650,7,3,2002,2002,232,2,1,4,2,4,6,3,1093,1671,4,1687,563,3,3,7,1,5,756,2,238,6,2010,1.0,3.0,2250.0,131.0,322018.265060241,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,320000
21,1680,4,3,1971,1971,504,0,1,2,2,1,3,6,327,483,1,483,504,2,1,5,0,0,264,2,275,2,2010,0.0,2.0,987.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,96000
41,2665,3,6,1976,1976,0,0,1,4,2,1,5,1,232,550,1,925,550,4,1,6,1,2,336,2,92,5,2008,0.0,2.0,1475.0,27.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,129500
72,9770,3,3,1957,1957,0,0,1,2,2,1,3,6,410,922,1,922,0,2,1,5,0,0,308,2,0,4,2007,1.0,1.0,922.0,35.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,116000
90,9900,6,3,1993,1993,256,2,1,4,2,4,6,3,360,1347,4,1372,1274,4,3,9,1,2,656,2,340,4,2009,1.0,3.0,2646.0,205.0,330319.1267605634,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,260000
0,2117,4,3,2000,2000,456,2,1,4,2,1,6,3,320,756,4,769,756,3,3,5,1,2,440,2,0,6,2007,0.0,3.0,1525.0,0.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,177000
60,7518,3,7,1910,2004,0,1,3,3,3,1,1,7,396,396,3,665,665,3,1,7,0,0,390,2,0,7,2006,0.0,1.0,1330.0,118.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,116500
80,10400,6,4,1970,1970,288,0,1,2,2,1,1,7,1304,1304,3,1682,0,3,1,7,1,4,530,2,98,5,2008,0.0,2.0,1682.0,0.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,174000
60,7200,3,3,1950,1950,0,0,1,0,0,0,0,5,0,0,3,1048,0,3,1,7,0,0,420,2,0,7,2008,0.0,1.0,1048.0,28.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,98300
90,10768,3,7,1976,2004,0,2,3,4,2,4,5,1,280,1437,1,1437,0,3,3,6,1,3,528,2,0,7,2007,1.0,2.0,1437.0,21.0,248314.5833333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,218000
0,7050,6,3,2001,2001,0,2,1,4,2,1,6,3,319,1057,4,1057,872,3,3,7,1,2,650,2,0,5,2007,1.0,3.0,1929.0,236.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,226000
75,9000,6,3,2006,2007,0,2,1,4,2,1,1,7,1335,1335,4,1335,0,3,3,6,0,0,575,2,0,6,2007,0.0,2.0,1335.0,211.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,210400
75,10170,4,4,1951,1951,522,0,1,2,2,1,1,7,216,216,1,1575,0,2,3,5,1,4,400,2,0,6,2006,0.0,2.0,1575.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,155000
105,13693,9,3,2007,2007,472,3,1,5,2,4,6,3,342,2630,4,2674,0,2,4,8,2,4,762,2,360,3,2009,2.0,3.0,2674.0,51.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,610000
76,8314,3,6,1982,1982,0,0,1,2,2,4,5,1,270,816,1,816,0,2,1,5,0,0,264,2,168,6,2007,0.0,1.0,816.0,0.0,162226.63157894736,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,124500
0,15038,4,3,1996,1996,0,0,1,4,2,1,3,6,778,916,3,916,720,3,1,7,1,2,386,2,168,11,2008,0.0,3.0,1636.0,85.0,190646.57575757572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,173000
0,3612,4,3,1993,1994,0,0,1,4,2,1,6,3,292,630,4,630,690,3,1,5,0,0,484,2,0,6,2006,0.0,3.0,1320.0,49.0,137000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137000
81,15593,6,2,1953,1953,0,2,1,2,2,1,4,2,701,1304,1,1304,983,3,1,7,1,2,667,2,0,7,2006,0.0,2.0,2287.0,136.0,208662.0909090909,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,225000
63,17423,8,3,2008,2009,748,3,1,5,2,1,6,3,312,2216,4,2234,0,1,4,9,1,4,1166,2,0,7,2009,1.0,2.0,2234.0,61.0,324229.1960784314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,501837
48,6240,7,3,2006,2007,196,2,1,4,2,1,6,3,1318,1342,4,1342,0,2,3,6,1,4,550,2,0,2,2008,0.0,2.0,1342.0,36.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,219500
36,2448,6,3,2003,2004,106,2,1,4,2,1,6,3,191,764,4,764,862,2,3,6,0,0,474,2,0,10,2008,1.0,3.0,1626.0,28.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,154000
0,10900,4,6,1977,1977,153,0,1,4,2,1,6,3,311,689,4,689,703,3,1,6,0,0,299,2,0,3,2010,0.0,2.0,1392.0,37.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,161750
0,10464,4,4,1980,1980,130,0,1,4,2,3,6,3,138,988,1,1102,0,2,1,5,1,2,582,2,140,6,2006,1.0,1.0,1102.0,23.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,169000
0,8499,3,4,1961,1961,0,0,1,2,2,1,6,3,204,864,4,864,0,3,1,5,0,0,732,2,0,6,2009,1.0,1.0,864.0,313.0,136751.1523178808,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,141000
0,25339,3,6,1918,2007,0,0,3,2,2,1,1,7,816,816,4,1416,0,3,3,7,0,0,576,2,0,8,2007,0.0,2.0,1416.0,113.0,136751.1523178808,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,112000
35,3768,6,3,1999,1999,218,2,1,4,2,1,6,3,142,691,4,713,739,3,3,6,0,0,506,2,0,9,2009,1.0,3.0,1452.0,35.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,156000
0,7082,3,7,1916,1995,0,0,1,2,2,2,1,7,686,686,3,948,980,5,1,10,0,0,0,0,0,7,2006,0.0,2.0,1928.0,229.0,135071.9375,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,160000
50,35133,3,2,1963,1963,226,0,1,2,2,4,3,6,413,1572,3,1572,0,3,1,5,2,2,995,2,0,5,2007,1.0,2.0,1572.0,263.0,246599.54166666663,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,186700
60,7436,2,6,1960,1960,0,0,1,2,2,1,5,1,160,894,3,894,0,2,1,5,1,1,396,2,0,8,2009,1.0,1.0,894.0,361.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,141500
60,10914,5,5,1929,1950,0,0,2,2,2,2,1,7,715,715,2,715,0,2,1,4,0,0,660,2,0,8,2006,0.0,1.0,715.0,75.0,145097.34988713317,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,68000
60,10120,6,2,1910,1950,0,1,1,2,2,1,1,7,925,925,1,964,925,4,1,9,1,4,308,2,0,1,2007,0.0,2.0,1889.0,265.0,123991.89121338911,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,122000
0,10710,3,6,1966,2004,165,2,1,2,2,1,4,2,220,864,4,1120,0,3,1,5,1,2,656,2,0,7,2009,1.0,1.0,1120.0,163.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,148800
72,9720,3,6,1977,1977,51,0,1,2,5,3,5,1,240,995,1,1009,0,3,1,6,1,3,576,2,0,6,2007,0.0,2.0,1009.0,0.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,160000
62,7311,1,3,1946,1950,0,0,3,2,2,1,1,7,407,407,1,407,0,1,1,3,0,0,297,2,76,3,2008,0.0,1.0,407.0,121.0,123991.89121338911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,46500
102,9373,3,4,1953,1953,84,0,1,2,2,1,3,6,456,1152,1,1152,0,3,1,6,0,0,636,2,0,5,2008,0.0,2.0,1152.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137500
101,9150,4,3,1962,1962,305,0,1,4,2,4,6,3,728,1099,3,1431,0,3,1,6,1,4,296,2,64,12,2008,1.0,1.0,1431.0,111.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,165000
0,9216,3,4,1975,1975,176,0,1,2,2,3,5,1,782,1076,1,1076,0,3,1,5,1,3,576,2,0,9,2008,0.0,2.0,1076.0,0.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,143195
0,9303,4,3,1996,1997,42,2,1,5,2,1,5,1,130,872,4,888,868,3,1,7,0,0,422,2,144,7,2007,1.0,3.0,1756.0,123.0,246599.54166666663,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,204000
78,10140,3,4,1975,1975,0,0,1,4,2,1,5,1,268,1056,4,1074,0,3,1,6,0,0,495,2,0,7,2006,1.0,2.0,1074.0,89.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,153500
53,7155,4,7,1926,1991,0,0,1,2,2,1,1,7,686,686,1,686,775,3,1,6,1,4,225,2,0,7,2007,0.0,1.0,1461.0,117.0,207550.83495145632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,135000
65,8450,6,3,2000,2001,108,0,1,4,2,1,1,7,1349,1349,4,1349,0,3,1,6,0,0,539,2,120,12,2007,0.0,2.0,1349.0,56.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,179000
61,7259,4,7,1945,2002,0,0,1,2,2,1,5,1,104,1028,4,1436,884,3,3,9,1,2,180,2,224,7,2007,1.0,3.0,2320.0,0.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,259500
