Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Actual Value,Predicted Value,Difference
109,9723,4,6,1963,1963,332,0,1,2,2,1,1,7,1008,1008,1,1008,0,2,1,5,0,0,430,2,0,10,2006,0.0,1.0,1008.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,135000,139591.66666666666,4591.666666666657
100,21370,3,3,1950,1950,0,0,1,0,0,0,0,5,0,0,1,1640,0,3,1,7,1,4,394,2,0,6,2006,0.0,1.0,1640.0,226.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,131000,168166.66666666666,37166.66666666666
72,7822,4,5,1915,1950,0,0,2,3,3,1,1,7,832,832,1,846,492,3,1,7,0,0,528,2,0,5,2006,0.0,2.0,1338.0,209.0,130843.38144329896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,92000,119833.33333333333,27833.33333333333
21,1680,3,6,1972,1972,268,0,1,2,2,1,5,1,399,630,1,630,672,3,1,6,0,0,264,2,185,2,2009,0.0,3.0,1302.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,119500,108583.33333333333,10916.666666666672
71,9178,7,3,2008,2008,0,2,1,4,2,3,1,7,1468,1468,4,1468,0,3,3,6,1,4,904,2,192,6,2009,0.0,2.0,1468.0,143.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,239900,203905.16666666666,35994.83333333334
60,6600,3,8,1982,2008,0,2,3,2,2,1,5,1,175,816,4,816,0,3,3,5,1,5,264,2,0,10,2008,1.0,1.0,816.0,0.0,162226.63157894736,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,130500,133500.0,3000.0
72,8640,7,3,2007,2008,0,2,1,4,2,1,6,3,1339,1363,4,1372,0,3,3,6,0,0,588,2,192,7,2008,0.0,2.0,1372.0,114.0,229707.32417582412,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,212700,221900.0,9200.0
120,13560,4,5,1968,1968,216,0,1,3,3,1,1,7,1392,1392,3,1392,0,2,1,5,2,2,576,2,0,7,2009,1.0,1.0,1392.0,241.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,110000,143583.33333333334,33583.33333333334
32,3363,6,3,2004,2004,117,2,1,4,2,1,1,7,976,976,4,976,732,3,3,7,0,0,380,2,0,4,2006,0.0,2.0,1708.0,41.0,130843.38144329896,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,130000,130900.0,900.0
36,3951,9,3,1998,1999,0,3,1,4,2,2,4,2,0,970,4,1469,924,2,4,7,1,2,846,2,0,2,2008,1.0,3.0,2393.0,90.0,229707.32417582412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,345000,179133.33333333334,165866.66666666666
60,8430,3,3,1978,1978,136,0,1,4,2,1,3,6,424,1040,1,1040,0,3,1,5,0,0,0,0,0,8,2009,0.0,2.0,1040.0,0.0,201803.43445692884,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,124000,136083.33333333334,12083.333333333343
0,11613,4,3,1993,1997,0,2,1,4,2,1,5,1,384,864,4,920,900,3,3,7,0,0,492,2,144,5,2007,0.0,3.0,1820.0,86.0,184070.184,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,191750,226046.66666666666,34296.66666666666
70,8750,3,3,1956,1956,0,0,1,2,2,1,3,6,565,1202,1,1202,0,3,1,6,0,0,304,2,0,11,2009,1.0,1.0,1202.0,156.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,120000,141100.0,21100.0
70,8750,3,3,1955,1955,0,0,1,2,2,1,3,6,727,1382,3,1382,0,3,3,6,0,0,350,2,280,7,2009,1.0,1.0,1382.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,153000,148683.33333333334,4316.666666666657
67,8777,5,4,1945,2007,0,0,3,0,0,0,0,5,0,0,1,640,0,2,1,5,0,0,240,2,0,4,2010,0.0,1.0,640.0,0.0,130843.38144329896,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,84900,110648.5,25748.5
60,8172,2,3,1955,1955,0,0,1,2,2,1,5,1,182,864,1,864,0,3,1,5,0,0,528,2,196,10,2007,1.0,1.0,864.0,0.0,130843.38144329896,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,79275,114333.33333333333,35058.33333333333
74,9627,6,3,1993,1994,94,0,1,4,2,3,2,4,238,996,4,996,1004,3,1,9,1,2,650,2,190,11,2006,0.0,3.0,2000.0,49.0,162226.63157894736,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,188000,152833.33333333334,35166.66666666666
21,1596,2,3,1973,1973,0,0,1,4,2,4,6,3,0,462,1,526,462,2,1,5,0,0,297,2,120,11,2009,1.0,1.0,988.0,102.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,91000,92258.33333333333,1258.3333333333285
0,17199,2,6,1961,1961,0,0,3,2,2,1,5,1,600,914,4,914,0,2,1,4,0,0,270,2,140,7,2007,0.0,1.0,914.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,128000,168050.0,40050.0
60,10800,3,3,1987,1988,0,0,3,4,4,4,6,3,0,1200,1,1200,0,3,1,5,0,0,0,0,120,3,2009,3.0,3.0,1200.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,179000,137941.66666666666,41058.33333333334
0,7176,4,4,1978,1978,200,0,1,2,4,4,6,3,166,960,2,1040,0,3,1,6,1,3,616,2,131,7,2006,1.0,1.0,1040.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,160500,136816.66666666666,23683.333333333343
50,7288,3,6,1925,2003,0,2,3,2,1,1,1,7,936,936,4,936,665,3,1,6,0,0,0,0,0,9,2007,0.0,2.0,1601.0,177.0,103752.90322580644,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,129850,120750.0,9100.0
67,4853,3,4,1924,1999,203,0,1,2,2,2,3,6,974,1107,2,1296,0,2,2,5,1,4,260,2,0,5,2010,0.0,2.0,1296.0,37.0,135071.9375,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,104000,108241.66666666667,4241.6666666666715
0,14311,7,3,1996,1996,402,2,1,4,2,1,6,3,213,1236,4,1236,1104,4,3,9,1,4,787,2,192,6,2008,1.0,3.0,2340.0,399.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,306000,206416.66666666666,99583.33333333334
107,12888,6,7,1937,1980,0,0,3,2,2,1,5,1,717,1005,1,1262,1005,3,1,7,2,4,498,2,521,4,2007,1.0,2.0,2267.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,219000,155000.0,64000.0
80,8240,4,4,1960,1960,198,0,1,2,2,1,1,7,1179,1179,3,1179,0,2,1,5,0,0,622,2,0,6,2007,0.0,1.0,1179.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,110000,105250.0,4750.0
59,4484,3,4,1942,1979,0,0,1,2,2,1,5,1,187,672,1,778,504,2,1,4,0,0,240,2,0,7,2007,1.0,1.0,1282.0,89.0,135071.9375,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,108500,119741.66666666667,11241.666666666672
73,8814,3,4,1968,1968,0,0,1,2,2,1,2,4,0,732,4,732,732,4,1,7,0,0,470,2,0,6,2008,0.0,2.0,1464.0,41.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,141000,150916.66666666666,9916.666666666657
68,10265,3,6,1967,2005,0,0,2,2,2,1,5,1,234,992,4,992,0,3,3,6,0,0,294,2,204,7,2008,1.0,1.0,992.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,145000,131483.33333333334,13516.666666666657
65,8127,6,3,2003,2003,0,2,1,4,2,1,6,3,402,812,4,812,841,3,3,6,0,0,628,2,0,3,2009,1.0,3.0,1653.0,46.0,229707.32417582412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,209000,239210.5,30210.5
80,9938,6,3,1994,1994,251,2,1,4,2,1,6,3,331,1602,4,1626,0,3,3,7,1,2,534,2,424,4,2008,1.0,3.0,1626.0,41.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,226500,189383.33333333334,37116.66666666666
50,7550,2,3,1920,1950,0,1,2,2,3,1,1,7,951,951,2,986,376,4,1,7,0,0,280,2,0,3,2007,0.0,2.0,1362.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,96000,127000.0,31000.0
63,10712,3,3,1991,1992,0,0,1,4,2,2,4,2,762,974,1,974,0,3,1,5,0,0,0,0,0,9,2007,0.0,1.0,974.0,29.0,162226.63157894736,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,93500,135416.66666666666,41916.66666666666
60,9060,3,4,1957,2006,98,0,1,0,0,0,0,5,0,0,4,1340,0,3,1,7,1,4,252,2,116,6,2007,0.0,1.0,1340.0,181.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,120000,125815.16666666667,5815.1666666666715
79,10646,6,3,2001,2001,513,0,1,2,2,1,6,3,177,858,4,872,917,3,1,7,1,2,546,2,0,6,2008,1.0,3.0,1789.0,0.0,229707.32417582412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,223000,268622.3333333333,45622.333333333314
75,9937,3,6,1964,1999,0,0,3,2,2,1,4,2,849,1486,4,1486,0,3,1,7,0,0,480,2,0,3,2009,1.0,1.0,1486.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,167000,121500.0,45500.0
0,6120,3,4,1945,1995,0,0,3,0,0,0,0,5,0,0,3,808,0,1,1,6,0,0,164,2,0,6,2008,0.0,1.0,808.0,49.0,124756.25,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81300,77750.0,3550.0
48,6240,7,3,2006,2007,176,2,1,4,2,1,6,3,496,1342,4,1342,0,2,3,6,1,4,550,2,0,6,2008,1.0,2.0,1342.0,36.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,234250,233333.33333333334,916.666666666657
28,7296,7,3,2004,2005,0,2,1,5,2,3,6,3,243,2208,4,2522,0,1,3,8,1,4,564,2,182,11,2009,1.0,2.0,2522.0,58.0,324229.1960784314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,375000,279416.6666666667,95583.33333333331
60,8544,5,2,1950,1950,0,0,1,0,0,0,0,5,0,0,2,1040,0,2,1,6,0,0,400,3,0,12,2006,0.0,2.0,1040.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,81400,121066.66666666667,39666.66666666667
89,10557,8,3,1998,1998,422,2,1,5,2,4,6,3,736,1408,4,1671,1407,4,3,9,1,2,806,2,108,7,2007,1.0,3.0,3078.0,88.0,330319.1267605634,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,410000,302083.3333333333,107916.66666666669
59,11796,6,3,2004,2005,0,2,1,4,2,3,1,7,847,847,4,847,1112,4,3,8,1,4,434,2,100,7,2007,0.0,3.0,1959.0,49.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,215000,224750.33333333334,9750.333333333343
64,7713,6,3,2007,2007,16,2,1,4,2,1,1,7,728,728,4,728,728,3,3,7,0,0,400,2,100,7,2007,0.0,3.0,1456.0,25.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177594,184200.0,6606.0
50,9360,4,7,1962,2001,216,2,1,2,2,1,3,6,297,621,1,621,648,3,1,7,0,0,280,2,0,11,2008,0.0,2.0,1269.0,237.0,130843.38144329896,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,134500,102750.0,31750.0
80,10793,3,3,1969,1969,263,0,1,2,2,1,3,6,0,780,4,780,840,4,1,7,0,0,462,2,208,4,2007,0.0,3.0,1620.0,0.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,152000,196425.0,44425.0
75,12447,7,3,2005,2006,192,2,1,4,4,1,1,7,1100,1100,4,1116,848,3,3,8,1,4,760,2,200,1,2006,0.0,3.0,1964.0,71.0,229707.32417582412,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,252000,269618.0,17618.0
60,7024,2,3,2005,2005,0,0,1,4,2,1,6,3,108,1132,4,1132,0,2,3,5,0,0,451,2,252,6,2008,1.0,2.0,1132.0,65.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,176000,120525.0,55475.0
50,6000,3,4,1957,1957,0,0,1,2,2,1,3,6,620,928,3,928,0,3,1,5,0,0,288,2,0,6,2008,0.0,1.0,928.0,0.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,112500,114566.66666666667,2066.6666666666715
100,10004,4,4,1964,1964,180,0,1,2,2,1,3,6,975,1516,1,1516,0,3,1,6,0,0,472,2,0,2,2009,0.0,2.0,1516.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,167000,163958.33333333334,3041.666666666657
93,9382,6,3,1999,2000,125,2,1,4,2,1,1,7,1468,1468,4,1479,0,3,3,6,0,0,577,2,120,7,2008,0.0,2.0,1479.0,26.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,191000,202988.5,11988.5
43,5707,4,4,1935,1950,0,0,1,2,2,1,1,7,583,583,3,647,595,3,1,6,1,4,180,2,329,3,2009,0.0,2.0,1242.0,97.0,135071.9375,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,105000,113741.66666666667,8741.666666666672
0,8010,6,3,2002,2003,0,2,1,4,2,1,1,7,840,840,4,840,880,3,3,7,1,4,400,2,138,7,2008,0.0,3.0,1720.0,49.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,188000,182083.33333333334,5916.666666666657
80,11316,6,3,2002,2003,44,2,1,4,2,1,6,3,193,817,4,824,1070,4,3,8,1,4,510,2,0,2,2010,1.0,3.0,1894.0,41.0,246599.54166666663,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,214900,226009.16666666666,11109.166666666657
75,9000,7,3,2008,2008,0,2,1,4,2,1,1,7,768,768,4,786,804,3,3,6,0,0,676,2,0,6,2009,0.0,3.0,1590.0,31.0,229707.32417582412,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,210000,230638.0,20638.0
59,17169,9,3,2007,2007,970,3,1,5,2,3,6,3,636,2320,4,2290,0,2,4,7,1,4,1174,2,192,8,2007,2.0,3.0,2290.0,31.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500067,377638.8333333333,122428.16666666669
85,10130,7,3,2007,2007,260,2,1,4,2,3,6,3,408,1702,4,1702,0,3,3,7,1,4,844,2,0,3,2009,1.0,2.0,1702.0,70.0,229707.32417582412,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,275500,289813.8333333333,14313.833333333314
0,8475,2,6,1956,1956,0,0,1,2,2,1,5,1,724,952,4,952,0,2,1,4,0,0,283,2,0,4,2008,0.0,1.0,952.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,135750,118601.33333333333,17148.66666666667
112,12217,7,3,2007,2007,0,2,1,5,2,3,6,3,210,955,4,955,925,3,4,8,1,4,880,2,168,12,2007,1.0,3.0,1880.0,128.0,229707.32417582412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,310013,278055.0,31958.0
35,3675,4,3,2005,2006,80,0,1,4,2,4,6,3,0,547,3,1072,0,2,1,5,0,0,525,2,0,4,2009,1.0,1.0,1072.0,29.0,130843.38144329896,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,145500,128483.33333333333,17016.66666666667
96,12539,9,3,2005,2006,468,3,1,5,2,4,6,3,538,1620,4,1632,1158,4,4,10,1,5,1150,2,30,6,2008,1.0,3.0,2790.0,200.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,460000,401813.8333333333,58186.166666666686
99,16779,3,2,1920,1996,356,0,2,4,2,1,4,2,404,671,2,1567,1087,4,1,11,1,4,638,2,128,5,2007,0.0,3.0,2654.0,571.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,158000,177500.0,19500.0
60,10440,3,4,1910,1981,0,0,1,2,2,1,1,7,440,440,3,682,548,2,1,5,0,0,440,2,74,5,2009,0.0,2.0,1230.0,129.0,123991.89121338911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,110000,133041.66666666666,23041.666666666657
100,21750,3,3,1954,1954,0,0,1,2,2,1,1,7,988,988,4,988,0,2,1,4,0,0,520,2,0,2,2008,0.0,1.0,988.0,0.0,162226.63157894736,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,113000,183083.33333333334,70083.33333333334
59,5568,7,3,2006,2007,473,2,1,4,2,4,6,3,0,1573,3,1625,0,2,3,5,1,4,495,2,123,10,2007,2.0,2.0,1625.0,0.0,207550.83495145632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375000,235702.33333333334,139297.66666666666
60,7500,4,3,1998,1999,0,2,1,4,2,1,6,3,476,952,3,952,684,3,1,7,1,2,440,2,0,10,2009,1.0,3.0,1636.0,85.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,191000,184950.0,6050.0
75,9743,3,4,1969,1969,0,0,1,2,3,1,4,2,440,720,3,720,588,3,1,7,0,0,484,2,0,6,2008,0.0,2.0,1308.0,0.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,146900,169025.0,22125.0
36,2628,6,3,2003,2003,106,2,1,4,2,1,1,7,764,764,4,764,862,2,3,6,0,0,474,2,0,6,2010,0.0,3.0,1626.0,28.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,175500,178791.66666666666,3291.666666666657
60,11664,4,3,1948,1950,206,0,1,2,3,1,4,2,746,1082,1,1082,0,2,1,5,1,4,240,2,0,11,2007,0.0,1.0,1082.0,131.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,119200,149000.0,29800.0
81,14175,3,3,1956,1998,0,0,1,2,2,1,3,6,332,1240,3,1375,0,3,1,6,1,4,323,2,0,12,2007,1.0,1.0,1375.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,187000,149050.0,37950.0
