MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Bsmt_Baths,Baths,Total_SF_Floors,Pool_Presence,Porch_Presence,Porch_Area,Mean_Price_Neigh
Two_Story_1946_and_Newer,Residential_Low_Density,0,14541,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northridge,Norm,1,OneFam,Two_Story,7,6,1993,1993,Gable,1,MetalSd,MetalSd,None,0,2,3,PConc,4,4,1,6,3,1,0,326,1338,GasA,4,Y,1352,1168,0,5,1,3,10,Typ,1,2,Attchd,RFn,796,2,2,Paved,209,None,0,11,2006,WD ,Abnorml,310000,1.0,3.0,2520.0,0.0,1.0,56.0,330319.1267605634
Two_Story_1946_and_Newer,Residential_Low_Density,0,13346,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Northridge,Norm,1,OneFam,Two_Story,6,3,1992,2000,Gable,1,HdBoard,HdBoard,None,0,2,1,PConc,4,2,1,6,3,1,0,367,1095,GasA,4,Y,1166,1129,0,4,1,3,9,Typ,1,2,Attchd,RFn,590,2,2,Paved,0,None,0,7,2006,WD ,Normal,268000,1.0,3.0,2295.0,0.0,1.0,41.0,330319.1267605634
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,89,12461,1,0,Regular,Lvl,1,Corner,Gtl,Northridge,Norm,1,OneFam,One_Story,7,3,1994,1995,Gable,1,ImStucc,ImStucc,None,0,2,1,PConc,4,2,1,6,3,1,0,168,1624,GasA,4,Y,1624,0,0,2,1,3,5,Typ,1,3,Attchd,RFn,757,2,2,Paved,0,None,0,7,2006,WD ,Normal,262000,1.0,2.0,1624.0,0.0,1.0,307.0,330319.1267605634
One_Story_PUD_1946_and_Newer,Floating_Village_Residential,34,3628,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,One_Story,6,3,2004,2004,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,1,7,1,0,1143,1143,GasA,4,Y,1143,0,0,1,1,3,5,Typ,1,4,Attchd,RFn,588,2,2,Paved,0,None,0,5,2006,WD ,Normal,176400,0.0,2.0,1143.0,0.0,1.0,192.0,229707.32417582418
One_Story_PUD_1946_and_Newer,Floating_Village_Residential,37,3316,1,1,Slightly_Irregular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,One_Story,7,3,2005,2005,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,6,3,1,0,208,1247,GasA,4,Y,1247,0,0,1,1,3,4,Typ,1,4,Attchd,Fin,550,2,2,Paved,0,None,0,4,2006,WD ,Normal,197000,1.0,2.0,1247.0,0.0,1.0,85.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3180,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,6,3,2005,2005,Gable,1,MetalSd,MetalSd,None,0,0,1,PConc,4,2,1,1,7,1,0,600,600,GasA,4,Y,520,600,80,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,6,2006,WD ,Normal,151000,0.0,3.0,1120.0,0.0,1.0,167.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,Twnhs,Two_Story,6,3,2005,2005,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,1,7,1,0,600,600,GasA,4,Y,520,623,80,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,7,2006,WD ,Normal,147400,0.0,3.0,1143.0,0.0,1.0,167.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,Twnhs,Two_Story,6,3,2005,2005,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,1,7,1,0,600,600,GasA,4,Y,520,623,80,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,7,2006,WD ,Normal,149900,0.0,3.0,1143.0,0.0,1.0,167.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3180,1,1,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,6,3,2005,2005,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,1,7,1,0,600,600,GasA,4,Y,520,600,80,2,1,3,4,Typ,0,0,Detchd,RFn,480,2,2,Paved,0,None,0,4,2006,WD ,Abnorml,144152,0.0,3.0,1120.0,0.0,1.0,167.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2998,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,4,3,2000,2000,Gable,1,MetalSd,MetalSd,BrkFace,513,2,1,PConc,4,2,1,6,3,1,0,403,756,GasA,4,Y,768,756,0,2,1,3,4,Typ,0,0,Detchd,Unf,440,2,2,Paved,0,None,0,6,2006,WD ,Normal,166000,0.0,3.0,1524.0,0.0,1.0,33.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,35,3735,1,0,Regular,Lvl,1,FR3,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,6,3,1999,1999,Hip,1,MetalSd,MetalSd,BrkFace,218,2,1,PConc,4,2,1,6,3,1,0,241,691,GasA,4,Y,713,739,0,3,1,3,6,Typ,0,0,Detchd,Unf,506,2,2,Paved,0,None,0,3,2006,WD ,Normal,183900,1.0,3.0,1452.0,0.0,1.0,35.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2651,1,0,Regular,Lvl,1,FR2,Gtl,Somerset,Norm,1,Twnhs,Two_Story,6,3,2000,2000,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,1,6,3,1,0,32,673,GasA,4,Y,673,709,0,3,1,3,6,Typ,0,0,Detchd,Unf,490,2,2,Paved,153,None,0,4,2006,WD ,Normal,165000,1.0,3.0,1382.0,0.0,1.0,51.0,229707.32417582418
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,4447,1,0,Slightly_Irregular,Lvl,1,FR2,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,6,3,2003,2003,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,530,530,GasA,4,Y,530,550,0,2,1,3,4,Typ,0,0,Attchd,RFn,496,2,2,Paved,0,None,0,7,2006,WD ,Normal,139000,0.0,3.0,1080.0,0.0,1.0,51.0,229707.32417582418
Two_Story_1946_and_Newer,Floating_Village_Residential,114,8314,1,1,Slightly_Irregular,Lvl,1,Corner,Gtl,Somerset,Norm,1,OneFam,Two_Story,6,3,1997,1998,Hip,1,Wd Sdng,Wd Sdng,None,0,2,1,PConc,4,2,1,1,7,1,0,569,569,GasA,4,Y,854,840,0,3,1,3,6,Typ,1,2,BuiltIn,Unf,434,2,2,Paved,0,None,0,11,2006,WD ,Normal,200000,0.0,3.0,1694.0,0.0,1.0,382.0,229707.32417582418
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,60,7180,1,1,Slightly_Irregular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,7,3,2001,2002,Gable,1,CemntBd,CmentBd,None,0,2,1,PConc,4,2,1,1,7,1,0,1568,1568,GasA,4,Y,1568,0,0,3,1,3,6,Typ,1,2,Attchd,RFn,564,2,2,Paved,0,None,0,9,2006,WD ,Normal,221000,0.0,2.0,1568.0,0.0,1.0,267.0,229707.32417582418
One_Story_PUD_1946_and_Newer,Residential_Low_Density,30,9549,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Veenker,Norm,1,TwnhsE,One_Story,7,3,1995,1996,Hip,1,BrkFace,BrkFace,None,0,2,3,PConc,4,4,3,2,4,6,1057,0,1494,GasA,4,Y,1494,0,0,2,1,4,6,Typ,1,4,Attchd,Fin,481,2,2,Paved,0,None,0,4,2006,WD ,Normal,270000,1.0,2.0,1494.0,0.0,1.0,30.0,248314.58333333334
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11250,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Veenker,Norm,1,OneFam,One_Story,4,4,1977,1977,Gable,1,Plywood,Plywood,None,0,2,1,CBlock,4,2,1,5,1,1,0,441,1208,GasA,1,Y,1208,0,0,3,1,1,6,Typ,1,2,Attchd,RFn,546,2,2,Paved,198,None,0,6,2006,WD ,Normal,165000,1.0,2.0,1208.0,0.0,1.0,43.0,248314.58333333334
One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,3760,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Greens,Norm,1,Twnhs,One_Story,7,3,1980,1980,Gable,1,Wd Sdng,Wd Sdng,None,0,2,1,CBlock,4,2,4,6,3,2,182,44,1235,GasA,3,Y,1235,0,0,1,1,1,4,Typ,3,2,Attchd,Fin,484,2,2,Paved,133,None,0,5,2006,WD ,Normal,214000,1.0,1.0,1235.0,0.0,1.0,79.0,193531.25
One_Story_PUD_1946_and_Newer,Residential_Low_Density,36,3640,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Greens,Norm,1,Twnhs,One_Story,7,3,1980,1980,Gable,1,Wd Sdng,Wd Sdng,None,0,2,1,CBlock,4,2,4,6,3,1,0,176,1036,GasA,1,Y,1036,0,0,1,1,3,4,Typ,1,2,Detchd,Fin,484,2,2,Paved,133,None,0,9,2006,WD ,Normal,188000,1.0,1.0,1036.0,0.0,1.0,109.0,193531.25
One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,3874,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Greens,Norm,1,TwnhsE,One_Story,7,3,1980,1980,Gable,1,Wd Sdng,Wd Sdng,None,0,2,1,CBlock,4,2,4,6,3,1,0,419,1226,GasA,1,Y,1226,0,0,1,1,3,4,Typ,1,3,Attchd,Fin,484,2,2,Paved,133,None,0,7,2006,WD ,Normal,190000,1.0,1.0,1226.0,0.0,1.0,79.0,193531.25
One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,3876,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Greens,Norm,1,Twnhs,One_Story,7,3,1978,1978,Gable,1,Wd Sdng,Plywood,None,0,2,1,CBlock,4,2,4,6,3,3,526,48,1226,GasA,1,Y,1226,0,0,1,1,3,4,Typ,1,2,Attchd,Fin,484,2,2,Paved,133,None,0,7,2006,WD ,Normal,170000,1.0,1.0,1226.0,0.0,1.0,61.0,193531.25
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,50271,1,0,Slightly_Irregular,Low,1,Inside,Gtl,Veenker,Norm,1,OneFam,One_Story,8,3,1981,1987,Gable,0,WdShing,Wd Shng,None,0,2,1,CBlock,5,2,4,6,3,1,0,32,1842,GasA,3,Y,1842,0,0,0,1,3,5,Typ,1,4,Attchd,Fin,894,2,2,Paved,857,None,0,11,2006,WD ,Normal,385000,2.0,1.0,1842.0,0.0,1.0,73.0,248314.58333333334
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,79,13110,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northwest_Ames,RRAn,0,TwoFmCon,One_Story,3,4,1972,1972,Gable,1,Plywood,Plywood,BrkFace,144,0,1,CBlock,4,2,1,6,3,1,0,191,1153,GasA,4,Y,1193,0,0,2,1,1,6,Typ,0,0,Attchd,Fin,501,2,2,Paved,140,None,0,7,2006,WD ,Normal,146500,1.0,2.0,1193.0,0.0,1.0,154.0,188406.90839694656
Split_or_Multilevel,Residential_Low_Density,102,10192,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northwest_Ames,Norm,1,OneFam,SLvl,6,4,1968,1992,Gable,1,MetalSd,MetalSd,BrkFace,143,0,1,CBlock,2,2,1,1,7,1,0,570,570,GasA,3,Y,1222,698,0,4,1,3,8,Typ,1,2,Attchd,RFn,487,2,2,Paved,0,None,0,9,2006,WD ,Normal,170000,0.0,3.0,1920.0,0.0,1.0,99.0,188406.90839694656
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,20781,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,Northwest_Ames,PosN,1,OneFam,One_Story,6,6,1968,2003,Hip,1,BrkFace,HdBoard,None,0,0,1,CBlock,2,2,1,4,2,3,68,1203,1568,GasA,1,Y,2156,0,0,3,1,1,9,Typ,1,4,Attchd,RFn,508,4,2,Paved,0,None,0,6,2006,WD ,Normal,262500,0.0,2.0,2156.0,0.0,1.0,371.0,188406.90839694656
Two_Story_1946_and_Newer,Residential_Low_Density,90,11700,1,0,Regular,Lvl,1,Corner,Gtl,Northwest_Ames,Norm,1,OneFam,Two_Story,4,4,1968,1968,Gable,1,HdBoard,HdBoard,BrkFace,420,0,1,CBlock,2,2,1,5,1,1,0,304,708,GasA,3,Y,708,708,0,3,1,1,7,Typ,1,2,Attchd,RFn,776,2,2,Paved,0,None,0,5,2006,WD ,Normal,179900,0.0,3.0,1416.0,0.0,1.0,169.0,188406.90839694656
Two_Story_1946_and_Newer,Residential_Low_Density,0,11029,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northwest_Ames,PosA,1,OneFam,Two_Story,4,6,1968,1984,Gable,1,HdBoard,HdBoard,BrkFace,220,0,1,CBlock,2,2,2,4,2,1,0,435,1054,GasA,1,Y,1512,1142,0,4,1,3,9,Typ,1,4,Attchd,Unf,619,2,2,Paved,0,None,0,8,2006,WD ,Normal,250000,1.0,3.0,2654.0,0.0,1.0,65.0,188406.90839694656
Two_Story_1946_and_Newer,Residential_Low_Density,80,10400,1,0,Regular,Lvl,1,Inside,Gtl,Northwest_Ames,Norm,1,OneFam,Two_Story,4,3,1972,1972,Gable,1,VinylSd,VinylSd,None,288,0,1,CBlock,2,2,1,3,6,1,0,485,732,GasA,3,Y,1012,778,0,4,1,1,8,Min2,1,2,Attchd,RFn,484,2,2,Paved,148,None,0,11,2006,WD ,Normal,165150,1.0,3.0,1790.0,0.0,1.0,0.0,188406.90839694656
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10140,1,0,Regular,Lvl,1,Inside,Gtl,Northwest_Ames,RRAn,1,OneFam,One_Story,6,4,1967,1967,Hip,1,HdBoard,HdBoard,BrkFace,264,0,1,CBlock,2,2,1,4,2,2,68,713,1334,GasA,3,Y,1334,0,0,3,1,1,7,Typ,0,0,Attchd,RFn,477,2,2,Paved,0,None,0,4,2006,WD ,Normal,164500,1.0,2.0,1334.0,0.0,1.0,55.0,188406.90839694656
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,1,0,Regular,Lvl,1,Inside,Gtl,Northwest_Ames,Norm,1,OneFam,One_Story,6,3,1969,1969,Hip,1,HdBoard,HdBoard,BrkFace,168,0,1,CBlock,2,2,1,1,7,1,0,1164,1164,GasA,1,Y,1164,0,0,3,1,1,6,Typ,0,0,Attchd,Unf,528,2,2,Paved,0,None,0,7,2006,COD,Normal,140000,0.0,2.0,1164.0,0.0,0.0,0.0,188406.90839694656
Split_or_Multilevel,Residential_Low_Density,75,9750,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,SLvl,3,3,1967,1967,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,2,2,3,5,1,3,480,100,980,GasA,3,Y,980,0,0,3,1,1,6,Typ,0,0,Attchd,Fin,384,2,2,Paved,68,None,0,10,2006,WD ,Normal,135500,0.0,2.0,980.0,0.0,0.0,0.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,1,0,Regular,Lvl,1,Corner,Gtl,North_Ames,Feedr,1,OneFam,One_Story,3,3,1968,1968,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,2,2,1,5,1,1,0,293,1051,GasA,3,Y,1051,0,0,3,1,1,6,Typ,0,0,Attchd,RFn,504,2,2,Paved,0,None,0,7,2006,WD ,Normal,142000,1.0,1.0,1051.0,0.0,0.0,0.0,145097.34988713317
Two_Story_1946_and_Newer,Residential_Low_Density,72,8640,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Feedr,1,OneFam,Two_Story,3,3,1968,1968,Gable,1,HdBoard,HdBoard,BrkFace,300,0,1,CBlock,4,3,2,5,1,3,483,56,900,GasA,4,Y,884,886,0,4,1,1,7,Typ,0,0,Attchd,RFn,530,2,2,Paved,0,Shed,455,6,2006,WD ,Normal,155000,1.0,2.0,1770.0,0.0,1.0,60.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,9360,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Feedr,1,OneFam,One_Story,4,6,1968,2004,Hip,1,HdBoard,HdBoard,BrkFace,203,0,1,CBlock,2,2,3,5,1,1,0,216,976,GasA,1,Y,976,0,0,2,1,3,4,Typ,1,3,Attchd,RFn,504,2,2,Paved,94,None,0,8,2006,WD ,Abnorml,157500,1.0,1.0,976.0,0.0,0.0,0.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8400,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Feedr,1,OneFam,One_Story,3,3,1968,1968,Hip,1,HdBoard,HdBoard,BrkFace,168,0,1,CBlock,2,2,3,4,2,1,0,36,1052,GasA,3,Y,1052,0,0,3,1,1,5,Typ,0,0,Attchd,RFn,288,2,2,Paved,356,None,0,11,2006,WD ,Normal,138500,1.0,2.0,1052.0,0.0,0.0,0.0,145097.34988713317
Split_Foyer,Residential_Low_Density,70,8400,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Feedr,1,OneFam,SFoyer,3,4,1968,1968,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,4,2,4,6,3,1,0,89,833,GasA,3,Y,898,0,0,3,1,1,6,Typ,0,0,Attchd,RFn,326,2,2,Paved,143,None,0,8,2006,WD ,Normal,140000,1.0,1.0,898.0,0.0,0.0,0.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9759,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,3,1966,1966,Gable,1,Plywood,Plywood,None,0,0,1,CBlock,2,2,1,4,2,1,0,252,1051,GasA,1,Y,1051,0,0,3,1,1,6,Typ,0,0,Attchd,RFn,264,2,2,Paved,182,None,0,3,2006,WD ,Normal,124400,1.0,1.0,1051.0,0.0,1.0,89.0,145097.34988713317
Split_or_Multilevel,Residential_Low_Density,80,9600,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,SLvl,3,6,1967,1967,Gable,1,MetalSd,MetalSd,BrkFace,140,0,1,PConc,2,2,3,5,1,3,402,137,1141,GasA,3,Y,1141,0,0,3,1,1,6,Typ,0,0,Attchd,Unf,568,2,2,Paved,0,None,0,7,2006,WD ,Normal,158000,1.0,1.0,1141.0,0.0,1.0,79.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9230,1,0,Regular,Lvl,1,Corner,Gtl,North_Ames,Feedr,1,OneFam,One_Story,3,7,1965,1998,Hip,1,MetalSd,MetalSd,BrkFace,166,0,1,CBlock,2,2,2,6,3,1,0,203,864,GasA,3,Y,1200,0,0,1,1,3,6,Typ,0,0,Detchd,Unf,884,2,2,Paved,0,None,0,10,2006,WD ,Normal,146000,1.0,2.0,1200.0,0.0,1.0,65.0,145097.34988713317
Two_Story_1946_and_Newer,Residential_Low_Density,0,14803,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Northwest_Ames,Norm,1,OneFam,Two_Story,4,3,1971,1971,Gable,1,HdBoard,HdBoard,BrkFace,252,0,1,CBlock,2,2,1,3,6,1,0,409,825,GasA,3,Y,1097,896,0,4,1,1,8,Typ,1,4,Attchd,RFn,495,2,2,Paved,0,None,0,6,2006,WD ,Normal,190000,0.0,3.0,1993.0,0.0,1.0,67.0,188406.90839694656
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10659,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,4,1961,1961,Hip,1,Wd Sdng,Wd Sdng,None,0,0,1,CBlock,2,2,1,3,6,1,0,135,1050,GasA,1,Y,1050,0,0,3,1,1,6,Typ,0,0,Attchd,Unf,368,2,2,Paved,0,None,0,1,2006,COD,Normal,136500,1.0,1.0,1050.0,0.0,1.0,320.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,1,0,Regular,Lvl,1,Corner,Gtl,North_Ames,Feedr,1,OneFam,One_Story,3,3,1958,1958,Gable,1,VinylSd,VinylSd,None,0,0,1,CBlock,2,2,1,4,2,2,174,169,864,GasA,1,Y,864,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,624,2,2,Paved,0,None,0,7,2006,WD ,Normal,129900,1.0,1.0,864.0,0.0,0.0,0.0,145097.34988713317
Duplex_All_Styles_and_Ages,Residential_Low_Density,70,8393,1,0,Regular,Lvl,1,Corner,Gtl,North_Ames,Norm,1,Duplex,One_Story,3,3,1959,2005,Gable,1,MetalSd,MetalSd,BrkFace,122,0,1,CBlock,2,2,1,2,4,1,0,1098,1626,GasA,4,Y,1712,0,0,4,2,1,8,Typ,0,0,Attchd,Fin,588,2,2,Paved,272,None,0,6,2006,WD ,Family,145000,0.0,2.0,1712.0,0.0,1.0,55.0,145097.34988713317
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,80,8800,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,RRAn,1,TwoFmCon,One_Story,4,6,1965,2000,Hip,1,BrkFace,VinylSd,None,0,0,3,PConc,2,2,2,5,1,4,252,34,1187,GasA,4,Y,1565,0,0,3,1,3,7,Min1,2,2,Attchd,RFn,299,2,2,Paved,200,Shed,460,6,2006,WD ,Abnorml,185900,1.0,2.0,1565.0,0.0,1.0,237.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8800,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,4,4,1964,1964,Hip,1,HdBoard,HdBoard,BrkFace,425,0,1,CBlock,2,2,1,4,2,1,0,698,1251,GasA,1,Y,1251,0,0,3,1,1,6,Typ,2,4,Attchd,RFn,461,2,2,Paved,0,Shed,700,3,2006,WD ,Normal,160000,1.0,1.0,1251.0,0.0,1.0,117.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10368,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,North_Ames,Norm,1,OneFam,One_Story,4,4,1964,1964,Hip,1,HdBoard,HdBoard,BrkFace,112,0,1,CBlock,2,2,1,5,1,2,748,0,1008,GasA,4,Y,1488,0,0,3,1,1,7,Typ,1,4,Attchd,Fin,430,2,2,Paved,154,None,0,4,2006,WD ,Normal,167000,1.0,2.0,1488.0,0.0,1.0,61.0,145097.34988713317
Two_Story_1946_and_Newer,Residential_Low_Density,85,9350,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,Two_Story,3,4,1964,1964,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,2,2,1,5,1,1,0,360,720,GasA,3,Y,720,720,0,4,1,1,7,Typ,1,1,Attchd,Fin,480,2,2,Paved,0,None,0,7,2006,WD ,Normal,157500,0.0,2.0,1440.0,0.0,1.0,273.0,145097.34988713317
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,75,10382,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,TwoFmCon,SLvl,4,3,1958,1958,Hip,1,HdBoard,HdBoard,BrkFace,105,0,2,CBlock,2,2,4,5,1,1,0,75,588,GasA,1,Y,1095,0,0,2,1,1,6,Typ,0,0,Attchd,RFn,264,2,2,Paved,0,None,0,3,2006,ConLD,Normal,140000,1.0,1.0,1095.0,0.0,0.0,0.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69,8973,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,6,1958,1991,Gable,1,Plywood,Plywood,BrkFace,85,0,1,CBlock,2,2,1,3,6,4,28,413,1008,GasA,1,Y,1053,0,0,3,1,4,6,Typ,0,0,More_Than_Two_Types,RFn,750,2,2,Paved,0,None,0,7,2006,WD ,Abnorml,150000,1.0,2.0,1053.0,0.0,1.0,261.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10800,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,6,1960,1960,Hip,1,Wd Sdng,Wd Sdng,BrkFace,88,0,1,CBlock,2,2,1,5,1,1,0,616,1248,GasA,4,Y,1248,0,0,3,1,1,6,Typ,0,0,Attchd,Unf,286,2,2,Paved,0,None,0,5,2006,WD ,Normal,151500,1.0,1.0,1248.0,0.0,0.0,0.0,145097.34988713317
One_Story_1945_and_Older,Residential_Low_Density,60,8550,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,4,7,1934,1950,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,2,2,1,4,2,1,0,242,816,GasA,4,Y,816,0,0,2,1,1,4,Typ,1,3,Attchd,Unf,240,2,2,Paved,228,None,0,7,2006,WD ,Normal,129800,1.0,1.0,816.0,0.0,1.0,41.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11425,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,4,1954,1954,Gable,1,BrkFace,BrkFace,None,0,0,1,CBlock,2,2,1,4,2,1,0,522,1008,GasA,3,Y,1008,0,0,2,1,1,4,Typ,1,4,Attchd,RFn,275,2,2,Paved,0,None,0,7,2006,WD ,Normal,137000,0.0,1.0,1008.0,0.0,1.0,121.0,145097.34988713317
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9724,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,6,1947,1950,Hip,1,BrkFace,BrkFace,None,0,0,1,CBlock,2,2,1,1,7,1,0,938,938,GasA,4,Y,1043,0,0,2,1,1,5,Typ,1,4,Detchd,Unf,273,2,2,Paved,125,None,0,5,2006,WD ,Normal,137000,0.0,1.0,1043.0,0.0,1.0,49.0,145097.34988713317
